rel_key,priority,priority_label,doc_depth,kind,rel_path,abs_path,output_md,parent_summary_only,status,reason
file:src/skills/loadSkillsDir.ts,2056,D,skip,file,src/skills/loadSkillsDir.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/src/skills/loadSkillsDir.ts,files/src__skills__loadSkillsDir.ts.md,1,skipped,skipped: below default budget
file:src/utils/Cursor.ts,2057,D,skip,file,src/utils/Cursor.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/src/utils/Cursor.ts,files/src__utils__Cursor.ts.md,1,skipped,skipped: below default budget
file:src/utils/analyzeContext.ts,2058,D,skip,file,src/utils/analyzeContext.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/src/utils/analyzeContext.ts,files/src__utils__analyzeContext.ts.md,1,skipped,skipped: below default budget
file:src/utils/autonomyRuns.ts,2059,D,skip,file,src/utils/autonomyRuns.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/src/utils/autonomyRuns.ts,files/src__utils__autonomyRuns.ts.md,1,skipped,skipped: below default budget
file:src/utils/claudemd.ts,2060,D,skip,file,src/utils/claudemd.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/src/utils/claudemd.ts,files/src__utils__claudemd.ts.md,1,skipped,skipped: below default budget
file:src/utils/collapseReadSearch.ts,2061,D,skip,file,src/utils/collapseReadSearch.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/src/utils/collapseReadSearch.ts,files/src__utils__collapseReadSearch.ts.md,1,skipped,skipped: below default budget
file:src/utils/commitAttribution.ts,2062,D,skip,file,src/utils/commitAttribution.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/src/utils/commitAttribution.ts,files/src__utils__commitAttribution.ts.md,1,skipped,skipped: below default budget
file:src/utils/fileHistory.ts,2063,D,skip,file,src/utils/fileHistory.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/src/utils/fileHistory.ts,files/src__utils__fileHistory.ts.md,1,skipped,skipped: below default budget
file:src/utils/forkedAgent.ts,2064,D,skip,file,src/utils/forkedAgent.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/src/utils/forkedAgent.ts,files/src__utils__forkedAgent.ts.md,1,skipped,skipped: below default budget
file:src/utils/git.ts,2065,D,skip,file,src/utils/git.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/src/utils/git.ts,files/src__utils__git.ts.md,1,skipped,skipped: below default budget
file:src/utils/ide.ts,2066,D,skip,file,src/utils/ide.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/src/utils/ide.ts,files/src__utils__ide.ts.md,1,skipped,skipped: below default budget
file:src/utils/imageResizer.ts,2067,D,skip,file,src/utils/imageResizer.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/src/utils/imageResizer.ts,files/src__utils__imageResizer.ts.md,1,skipped,skipped: below default budget
file:src/utils/sessionStoragePortable.ts,2068,D,skip,file,src/utils/sessionStoragePortable.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/src/utils/sessionStoragePortable.ts,files/src__utils__sessionStoragePortable.ts.md,1,skipped,skipped: below default budget
file:src/utils/stats.ts,2069,D,skip,file,src/utils/stats.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/src/utils/stats.ts,files/src__utils__stats.ts.md,1,skipped,skipped: below default budget
file:src/utils/teammateMailbox.ts,2070,D,skip,file,src/utils/teammateMailbox.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/src/utils/teammateMailbox.ts,files/src__utils__teammateMailbox.ts.md,1,skipped,skipped: below default budget
file:src/utils/theme.ts,2071,D,skip,file,src/utils/theme.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/src/utils/theme.ts,files/src__utils__theme.ts.md,1,skipped,skipped: below default budget
file:src/utils/toolResultStorage.ts,2072,D,skip,file,src/utils/toolResultStorage.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/src/utils/toolResultStorage.ts,files/src__utils__toolResultStorage.ts.md,1,skipped,skipped: below default budget
file:src/utils/worktree.ts,2073,D,skip,file,src/utils/worktree.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/src/utils/worktree.ts,files/src__utils__worktree.ts.md,1,skipped,skipped: below default budget
directory:.github/workflows,2074,D,skip,directory,.github/workflows,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/.github/workflows,directories/.github__workflows.md,1,skipped,skipped: covered by parent summary
file:src/constants/prompts.ts,2075,D,skip,file,src/constants/prompts.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/src/constants/prompts.ts,files/src__constants__prompts.ts.md,1,skipped,skipped: below default budget
file:src/hooks/useTypeahead.tsx,2076,D,skip,file,src/hooks/useTypeahead.tsx,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/src/hooks/useTypeahead.tsx,files/src__hooks__useTypeahead.tsx.md,1,skipped,skipped: below default budget
file:src/utils/teleport.tsx,2077,D,skip,file,src/utils/teleport.tsx,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/src/utils/teleport.tsx,files/src__utils__teleport.tsx.md,1,skipped,skipped: below default budget
file:packages/@ant/claude-for-chrome-mcp/package.json,2078,D,skip,file,packages/@ant/claude-for-chrome-mcp/package.json,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/claude-for-chrome-mcp/package.json,files/packages__@ant__claude-for-chrome-mcp__package.json.md,1,skipped,skipped: below default budget
file:packages/@ant/computer-use-input/package.json,2079,D,skip,file,packages/@ant/computer-use-input/package.json,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/computer-use-input/package.json,files/packages__@ant__computer-use-input__package.json.md,1,skipped,skipped: below default budget
file:packages/@ant/computer-use-mcp/package.json,2080,D,skip,file,packages/@ant/computer-use-mcp/package.json,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/computer-use-mcp/package.json,files/packages__@ant__computer-use-mcp__package.json.md,1,skipped,skipped: below default budget
file:packages/@ant/computer-use-swift/package.json,2081,D,skip,file,packages/@ant/computer-use-swift/package.json,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/@ant/computer-use-swift/package.json,files/packages__@ant__computer-use-swift__package.json.md,1,skipped,skipped: below default budget
file:packages/acp-link/src/cert.ts,2082,D,skip,file,packages/acp-link/src/cert.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/acp-link/src/cert.ts,files/packages__acp-link__src__cert.ts.md,1,skipped,skipped: below default budget
file:packages/acp-link/src/logger.ts,2083,D,skip,file,packages/acp-link/src/logger.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/acp-link/src/logger.ts,files/packages__acp-link__src__logger.ts.md,1,skipped,skipped: below default budget
file:packages/acp-link/src/rcs-upstream.ts,2084,D,skip,file,packages/acp-link/src/rcs-upstream.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/acp-link/src/rcs-upstream.ts,files/packages__acp-link__src__rcs-upstream.ts.md,1,skipped,skipped: below default budget
file:packages/acp-link/src/types.ts,2085,D,skip,file,packages/acp-link/src/types.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/acp-link/src/types.ts,files/packages__acp-link__src__types.ts.md,1,skipped,skipped: below default budget
file:packages/acp-link/src/ws-message.ts,2086,D,skip,file,packages/acp-link/src/ws-message.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/acp-link/src/ws-message.ts,files/packages__acp-link__src__ws-message.ts.md,1,skipped,skipped: below default budget
file:packages/agent-tools/src/registry.ts,2087,D,skip,file,packages/agent-tools/src/registry.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/agent-tools/src/registry.ts,files/packages__agent-tools__src__registry.ts.md,1,skipped,skipped: below default budget
file:packages/agent-tools/src/types.ts,2088,D,skip,file,packages/agent-tools/src/types.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/agent-tools/src/types.ts,files/packages__agent-tools__src__types.ts.md,1,skipped,skipped: below default budget
file:packages/mcp-client/src/cache.ts,2089,D,skip,file,packages/mcp-client/src/cache.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/mcp-client/src/cache.ts,files/packages__mcp-client__src__cache.ts.md,1,skipped,skipped: below default budget
file:packages/mcp-client/src/connection.ts,2090,D,skip,file,packages/mcp-client/src/connection.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/mcp-client/src/connection.ts,files/packages__mcp-client__src__connection.ts.md,1,skipped,skipped: below default budget
file:packages/mcp-client/src/discovery.ts,2091,D,skip,file,packages/mcp-client/src/discovery.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/mcp-client/src/discovery.ts,files/packages__mcp-client__src__discovery.ts.md,1,skipped,skipped: below default budget
file:packages/mcp-client/src/errors.ts,2092,D,skip,file,packages/mcp-client/src/errors.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/mcp-client/src/errors.ts,files/packages__mcp-client__src__errors.ts.md,1,skipped,skipped: below default budget
file:packages/mcp-client/src/execution.ts,2093,D,skip,file,packages/mcp-client/src/execution.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/mcp-client/src/execution.ts,files/packages__mcp-client__src__execution.ts.md,1,skipped,skipped: below default budget
file:packages/mcp-client/src/interfaces.ts,2094,D,skip,file,packages/mcp-client/src/interfaces.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/mcp-client/src/interfaces.ts,files/packages__mcp-client__src__interfaces.ts.md,1,skipped,skipped: below default budget
file:packages/mcp-client/src/manager.ts,2095,D,skip,file,packages/mcp-client/src/manager.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/mcp-client/src/manager.ts,files/packages__mcp-client__src__manager.ts.md,1,skipped,skipped: below default budget
file:packages/mcp-client/src/sanitization.ts,2096,D,skip,file,packages/mcp-client/src/sanitization.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/mcp-client/src/sanitization.ts,files/packages__mcp-client__src__sanitization.ts.md,1,skipped,skipped: below default budget
file:packages/mcp-client/src/strings.ts,2097,D,skip,file,packages/mcp-client/src/strings.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/mcp-client/src/strings.ts,files/packages__mcp-client__src__strings.ts.md,1,skipped,skipped: below default budget
file:packages/mcp-client/src/types.ts,2098,D,skip,file,packages/mcp-client/src/types.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/mcp-client/src/types.ts,files/packages__mcp-client__src__types.ts.md,1,skipped,skipped: below default budget
file:packages/remote-control-server/src/logger.ts,2099,D,skip,file,packages/remote-control-server/src/logger.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/remote-control-server/src/logger.ts,files/packages__remote-control-server__src__logger.ts.md,1,skipped,skipped: below default budget
file:packages/weixin/src/accounts.ts,2100,D,skip,file,packages/weixin/src/accounts.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/weixin/src/accounts.ts,files/packages__weixin__src__accounts.ts.md,1,skipped,skipped: below default budget
file:packages/weixin/src/cli.ts,2101,D,skip,file,packages/weixin/src/cli.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/weixin/src/cli.ts,files/packages__weixin__src__cli.ts.md,1,skipped,skipped: below default budget
file:packages/weixin/src/login.ts,2102,D,skip,file,packages/weixin/src/login.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/weixin/src/login.ts,files/packages__weixin__src__login.ts.md,1,skipped,skipped: below default budget
file:packages/weixin/src/media.ts,2103,D,skip,file,packages/weixin/src/media.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/weixin/src/media.ts,files/packages__weixin__src__media.ts.md,1,skipped,skipped: below default budget
file:packages/weixin/src/monitor.ts,2104,D,skip,file,packages/weixin/src/monitor.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/weixin/src/monitor.ts,files/packages__weixin__src__monitor.ts.md,1,skipped,skipped: below default budget
file:packages/weixin/src/pairing.ts,2105,D,skip,file,packages/weixin/src/pairing.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/weixin/src/pairing.ts,files/packages__weixin__src__pairing.ts.md,1,skipped,skipped: below default budget
file:packages/weixin/src/permissions.ts,2106,D,skip,file,packages/weixin/src/permissions.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/weixin/src/permissions.ts,files/packages__weixin__src__permissions.ts.md,1,skipped,skipped: below default budget
file:packages/weixin/src/send.ts,2107,D,skip,file,packages/weixin/src/send.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/weixin/src/send.ts,files/packages__weixin__src__send.ts.md,1,skipped,skipped: below default budget
file:packages/weixin/src/server.ts,2108,D,skip,file,packages/weixin/src/server.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/weixin/src/server.ts,files/packages__weixin__src__server.ts.md,1,skipped,skipped: below default budget
file:packages/weixin/src/types.ts,2109,D,skip,file,packages/weixin/src/types.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/packages/weixin/src/types.ts,files/packages__weixin__src__types.ts.md,1,skipped,skipped: below default budget
directory:src/cli/bg/__tests__,2110,D,skip,directory,src/cli/bg/__tests__,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/src/cli/bg/__tests__,directories/src__cli__bg____tests__.md,1,skipped,skipped: low-value or generated subtree
file:src/cli/bg/engine.ts,2111,D,skip,file,src/cli/bg/engine.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/src/cli/bg/engine.ts,files/src__cli__bg__engine.ts.md,1,skipped,skipped: below default budget
file:src/cli/bg/tail.ts,2112,D,skip,file,src/cli/bg/tail.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/src/cli/bg/tail.ts,files/src__cli__bg__tail.ts.md,1,skipped,skipped: below default budget
file:src/cli/handlers/agents.ts,2113,D,skip,file,src/cli/handlers/agents.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/src/cli/handlers/agents.ts,files/src__cli__handlers__agents.ts.md,1,skipped,skipped: below default budget
file:src/cli/handlers/ant.ts,2114,D,skip,file,src/cli/handlers/ant.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/src/cli/handlers/ant.ts,files/src__cli__handlers__ant.ts.md,1,skipped,skipped: below default budget
file:src/cli/handlers/autoMode.ts,2115,D,skip,file,src/cli/handlers/autoMode.ts,/data/project/AIWIKI/data/repos/github.com-claude-code-best-claude-code-6b7bb280/source/src/cli/handlers/autoMode.ts,files/src__cli__handlers__autoMode.ts.md,1,skipped,skipped: below default budget
